380	0.72
390	0.72
400	0.72
410	0.72
420	0.72
430	0.72
440	0.72
450	0.72
460	0.72
470	0.72
480	0.72
490	0.72
500	0.72
510	0.72
520	0.72
530	0.72
540	0.72
550	0.72
560	0.72
570	0.72
580	0.72
590	0.72
600	0.72
610	0.72
620	0.72
630	0.72
640	0.72
650	0.72
660	0.72
670	0.72
680	0.72
690	0.72
700	0.72
710	0.72
720	0.72
730	0.72
740	0.72
750	0.72
760	0.72
770	0.72
780	0.72
790	0.72
