380	0.0350	
390	0.0350
400	0.0359
410	0.0379
420	0.0379
430	0.0432
440	0.0448
450	0.0463
460	0.0473
470	0.0475
480	0.0479
490	0.0484
500	0.0504
510	0.0570
520	0.0729
530	0.0918
540	0.1043
550	0.1094
560	0.1054
570	0.0927
580	0.0802
590	0.0360
600	0.0703
610	0.0666
620	0.0623
630	0.0603
640	0.0577
650	0.0539
660	0.0521
670	0.0507
680	0.0552
690	0.0673
700	0.1311
710	0.2662
720	0.4188
730	0.5457
740	0.6216
750	0
760	0
770	0
780	0
790	0
